connection_id,changelog_id,field,field_type,field_id,from_value,from_string,to_value,to_string,_raw_data_params,_raw_data_table,_raw_data_id,_raw_data_remark
2,10945,status,freshrelease,,5,Resolved,10000,To Do,"{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issues,12462,
2,10945,Workflow,freshrelease,,10378,Sprint Workflow for EE,10445,Software Simplified Workflow for Project EE,"{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issues,12462,
2,10946,status,freshrelease,,10020,Inbox,10000,To Do,"{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issues,12455,
2,10946,Workflow,freshrelease,,10369,Requirements Workflow for EE,10446,Software Simplified Workflow for Project EE,"{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issues,12455,
2,10948,Workflow,freshrelease,,10382,Sprint Workflow for EE,10448,Software Simplified Workflow for Project EE,"{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issues,12466,
2,10951,status,freshrelease,,5,Resolved,10000,To Do,"{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issues,12467,
2,10951,Workflow,freshrelease,,10383,Sprint Workflow for EE,10451,Software Simplified Workflow for Project EE,"{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issues,12467,
2,10958,status,freshrelease,,5,Resolved,10000,To Do,"{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issues,12450,
2,10958,Workflow,freshrelease,,10363,Sprint Workflow for EE,10458,Software Simplified Workflow for Project EE,"{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issues,12450,
2,10960,status,freshrelease,,10029,Ready for Dev,10000,To Do,"{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issues,12446,
2,10960,Workflow,freshrelease,,10355,Requirements Workflow for EE,10460,Software Simplified Workflow for Project EE,"{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issues,12446,
2,10969,Workflow,freshrelease,,10350,Requirements Workflow for EE,10469,Software Simplified Workflow for Project EE,"{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issues,12441,
2,10978,status,freshrelease,,10000,To Do,1,Open,"{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issues,12452,
2,10978,Workflow,freshrelease,,10418,Software Simplified Workflow for Project EE,10478,freshrelease,"{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issues,12452,
2,10979,status,freshrelease,,10000,To Do,1,Open,"{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issues,12470,
2,10979,Workflow,freshrelease,,10419,Software Simplified Workflow for Project EE,10479,freshrelease,"{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issues,12470,
2,10980,status,freshrelease,,10000,To Do,1,Open,"{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issues,12445,
2,10980,Workflow,freshrelease,,10422,Software Simplified Workflow for Project EE,10480,freshrelease,"{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issues,12445,
2,10981,status,freshrelease,,10000,To Do,1,Open,"{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issues,12448,
2,10981,Workflow,freshrelease,,10414,Software Simplified Workflow for Project EE,10481,freshrelease,"{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issues,12448,
2,10982,status,freshrelease,,10000,To Do,1,Open,"{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issues,12458,
2,10982,Workflow,freshrelease,,10428,Software Simplified Workflow for Project EE,10482,freshrelease,"{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issues,12458,
2,10983,status,freshrelease,,10000,To Do,1,Open,"{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issues,12442,
2,10983,Workflow,freshrelease,,10433,Software Simplified Workflow for Project EE,10483,freshrelease,"{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issues,12442,
2,10985,status,freshrelease,,10000,To Do,1,Open,"{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issues,12444,
2,10985,Workflow,freshrelease,,10436,Software Simplified Workflow for Project EE,10485,freshrelease,"{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issues,12444,
2,10986,status,freshrelease,,10000,To Do,1,Open,"{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issues,12454,
2,10986,Workflow,freshrelease,,10437,Software Simplified Workflow for Project EE,10486,freshrelease,"{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issues,12454,
2,10987,status,freshrelease,,10000,To Do,1,Open,"{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issues,12460,
2,10987,Workflow,freshrelease,,10438,Software Simplified Workflow for Project EE,10487,freshrelease,"{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issues,12460,
2,10988,status,freshrelease,,10000,To Do,1,Open,"{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issues,12464,
2,10988,Workflow,freshrelease,,10439,Software Simplified Workflow for Project EE,10488,freshrelease,"{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issues,12464,
2,10989,status,freshrelease,,10000,To Do,1,Open,"{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issues,12469,
2,10989,Workflow,freshrelease,,10440,Software Simplified Workflow for Project EE,10489,freshrelease,"{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issues,12469,
2,10993,status,freshrelease,,10000,To Do,1,Open,"{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issues,12465,
2,10993,Workflow,freshrelease,,10444,Software Simplified Workflow for Project EE,10493,freshrelease,"{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issues,12465,
2,10994,status,freshrelease,,10000,To Do,1,Open,"{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issues,12451,
2,10994,Workflow,freshrelease,,10417,Software Simplified Workflow for Project EE,10494,freshrelease,"{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issues,12451,
2,10996,status,freshrelease,,10000,To Do,1,Open,"{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issues,12468,
2,10996,Workflow,freshrelease,,10421,Software Simplified Workflow for Project EE,10496,freshrelease,"{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issues,12468,
2,10997,status,freshrelease,,10000,To Do,1,Open,"{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issues,12453,
2,10997,Workflow,freshrelease,,10423,Software Simplified Workflow for Project EE,10497,freshrelease,"{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issues,12453,
2,10998,status,freshrelease,,10000,To Do,1,Open,"{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issues,12449,
2,10998,Workflow,freshrelease,,10424,Software Simplified Workflow for Project EE,10498,freshrelease,"{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issues,12449,
2,10999,status,freshrelease,,10000,To Do,1,Open,"{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issues,12459,
2,10999,Workflow,freshrelease,,10425,Software Simplified Workflow for Project EE,10499,freshrelease,"{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issues,12459,
2,11000,status,freshrelease,,10000,To Do,1,Open,"{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issues,12447,
2,11000,Workflow,freshrelease,,10426,Software Simplified Workflow for Project EE,10500,freshrelease,"{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issues,12447,
2,11001,status,freshrelease,,10000,To Do,1,Open,"{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issues,12457,
2,11001,Workflow,freshrelease,,10427,Software Simplified Workflow for Project EE,10501,freshrelease,"{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issues,12457,
2,11002,status,freshrelease,,10000,To Do,1,Open,"{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issues,12461,
2,11002,Workflow,freshrelease,,10429,Software Simplified Workflow for Project EE,10502,freshrelease,"{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issues,12461,
2,11005,status,freshrelease,,10000,To Do,1,Open,"{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issues,12456,
2,11005,Workflow,freshrelease,,10432,Software Simplified Workflow for Project EE,10505,freshrelease,"{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issues,12456,
2,11006,status,freshrelease,,10000,To Do,1,Open,"{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issues,12443,
2,11006,Workflow,freshrelease,,10435,Software Simplified Workflow for Project EE,10506,freshrelease,"{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issues,12443,
2,11008,status,freshrelease,,10000,To Do,1,Open,"{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issues,12463,
2,11008,Workflow,freshrelease,,10443,Software Simplified Workflow for Project EE,10508,freshrelease,"{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issues,12463,
2,11009,status,freshrelease,,10000,To Do,1,Open,"{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issues,12462,
2,11009,Workflow,freshrelease,,10445,Software Simplified Workflow for Project EE,10509,freshrelease,"{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issues,12462,
2,11010,status,freshrelease,,10000,To Do,1,Open,"{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issues,12455,
2,11010,Workflow,freshrelease,,10446,Software Simplified Workflow for Project EE,10510,freshrelease,"{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issues,12455,
2,11012,status,freshrelease,,10000,To Do,1,Open,"{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issues,12466,
2,11012,Workflow,freshrelease,,10448,Software Simplified Workflow for Project EE,10512,freshrelease,"{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issues,12466,
2,11026,status,freshrelease,,10000,To Do,1,Open,"{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issues,12467,
2,11026,Workflow,freshrelease,,10451,Software Simplified Workflow for Project EE,10526,freshrelease,"{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issues,12467,
2,11030,status,freshrelease,,10000,To Do,1,Open,"{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issues,12450,
2,11030,Workflow,freshrelease,,10458,Software Simplified Workflow for Project EE,10530,freshrelease,"{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issues,12450,
2,11032,status,freshrelease,,10000,To Do,1,Open,"{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issues,12446,
2,11032,Workflow,freshrelease,,10460,Software Simplified Workflow for Project EE,10532,freshrelease,"{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issues,12446,
2,11036,Workflow,freshrelease,,10469,Software Simplified Workflow for Project EE,10536,freshrelease,"{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issues,12441,
2,11066,status,freshrelease,,3,In Progress,1,Open,"{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issues,12441,
2,11067,Fix Version,freshrelease,,,,10008,v2.7.0,"{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issues,12450,
2,11068,Fix Version,freshrelease,,,,10008,v2.7.0,"{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issues,12451,
2,11069,Fix Version,freshrelease,,,,10008,v2.7.0,"{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issues,12452,
2,11070,Fix Version,freshrelease,,,,10008,v2.7.0,"{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issues,12453,
2,11071,Fix Version,freshrelease,,,,10010,v2.5.5,"{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issues,12456,
2,11074,assignee,freshrelease,,5ecfbd0c730ec90c1999cadf,Dingding Zhang,5e9711ba34f7b90c0fbc37d3,Rankin Zheng,"{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issues,12458,
2,11074,status,freshrelease,,1,Open,3,In Progress,"{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issues,12458,
2,11075,Sprint,custom,,,,9,EE Sprint 8,"{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issues,12455,
2,11076,resolution,freshrelease,,,,10001,Won't Do,"{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issues,12457,
2,11076,status,freshrelease,,1,Open,6,Closed,"{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issues,12457,
2,11156,Fix Version,freshrelease,,,,10014,v2.5.4,"{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issues,12454,
2,11157,Fix Version,freshrelease,,,,10014,v2.5.4,"{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issues,12456,
2,11162,RemoteIssueLink,freshrelease,,,,10000,"This issue links to ""GitLab (Web Link)""","{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issues,12456,
2,11171,RemoteIssueLink,freshrelease,,10000,"This issue links to ""GitLab (Web Link)""",,,"{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issues,12456,
2,11172,RemoteIssueLink,freshrelease,,,,10009,"This issue links to ""GitLab Issue (Web Link)""","{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issues,12456,
2,11252,status,freshrelease,,1,Open,10033,To Do,"{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issues,12456,
2,11252,Workflow,freshrelease,,10505,freshrelease,10591,Copy of Software Simplified Workflow for Project EED,"{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issues,12456,
2,11284,status,freshrelease,,10033,To Do,1,Open,"{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issues,12456,
2,11284,Workflow,freshrelease,,10591,Copy of Software Simplified Workflow for Project EED,10614,freshrelease,"{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issues,12456,
2,11312,assignee,freshrelease,,5ecfbd0c730ec90c1999cadf,Dingding Zhang,5ecfbd0c2490cf0c09e2e598,Gerile Tu,"{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issues,12446,
2,11436,RemoteIssueLink,freshrelease,,,,10032,"This issue links to ""Commit - Feat(EE-2): add issues stacked chart at quality report page (Web Link)""","{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issues,12442,
2,11439,RemoteIssueLink,freshrelease,,,,10033,"This issue links to ""Commit - Feat(EE-2): add issues stacked chart at quality report page (Web Link)""","{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issues,12442,
2,11440,RemoteIssueLink,freshrelease,,10033,"This issue links to ""Commit - Feat(EE-2): add issues stacked chart at quality report page (Web Link)""",10033,"This issue links to ""Commit - Feat(EE-2): add issues stacked chart at quality report page (Web Link)""","{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issues,12442,
2,11441,Fix Version,freshrelease,,,,10009,v2.6.0,"{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issues,12450,
2,11441,resolution,freshrelease,,,,10000,Done,"{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issues,12450,
2,11441,status,freshrelease,,1,Open,5,Resolved,"{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issues,12450,
2,11441,timeestimate,freshrelease,,14400,14400,0,0,"{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issues,12450,
2,11441,timespent,freshrelease,,,,36000,36000,"{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issues,12450,
2,11441,WorklogId,freshrelease,,,,10006,10006,"{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issues,12450,
2,11442,resolution,freshrelease,,,,10000,Done,"{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issues,12451,
2,11442,status,freshrelease,,1,Open,5,Resolved,"{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issues,12451,
2,11442,timeestimate,freshrelease,,14400,14400,0,0,"{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issues,12451,
2,11442,timespent,freshrelease,,,,14400,14400,"{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issues,12451,
2,11442,WorklogId,freshrelease,,,,10007,10007,"{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issues,12451,
2,11443,timeestimate,freshrelease,,0,0,0,0,"{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issues,12451,
2,11443,timespent,freshrelease,,14400,14400,28800,28800,"{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issues,12451,
2,11443,WorklogId,freshrelease,,,,10008,10008,"{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issues,12451,
2,11444,resolution,freshrelease,,,,10000,Done,"{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issues,12452,
2,11444,status,freshrelease,,1,Open,5,Resolved,"{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issues,12452,
2,11444,timeestimate,freshrelease,,,,0,0,"{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issues,12452,
2,11444,timespent,freshrelease,,,,3600,3600,"{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issues,12452,
2,11444,WorklogId,freshrelease,,,,10009,10009,"{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issues,12452,
2,11446,resolution,freshrelease,,,,10001,Won't Do,"{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issues,12468,
2,11446,status,freshrelease,,1,Open,6,Closed,"{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issues,12468,
2,11447,resolution,freshrelease,,,,10001,Won't Do,"{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issues,12463,
2,11447,status,freshrelease,,1,Open,6,Closed,"{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issues,12463,
2,11448,resolution,freshrelease,,,,10001,Won't Do,"{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issues,12459,
2,11448,status,freshrelease,,1,Open,6,Closed,"{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issues,12459,
2,11449,resolution,freshrelease,,,,10000,Done,"{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issues,12456,
2,11449,status,freshrelease,,1,Open,5,Resolved,"{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issues,12456,
2,11449,timeestimate,freshrelease,,,,0,0,"{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issues,12456,
2,11449,timespent,freshrelease,,,,3600,3600,"{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issues,12456,
2,11449,WorklogId,freshrelease,,,,10010,10010,"{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issues,12456,
2,11477,RemoteIssueLink,freshrelease,,,,10035,"This issue links to ""Commit - Feat(EE-3): add issues grouped chart at quality report page (Web Link)""","{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issues,12443,
2,11479,RemoteIssueLink,freshrelease,,,,10036,"This issue links to ""Commit - Feat(EE-4): preliminarily add issues distribution chart at quality report page (Web Link)""","{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issues,12444,
2,11484,assignee,freshrelease,,5e9711ba34f7b90c0fbc37d3,Rankin Zheng,5ecfbd0c730ec90c1999cadf,Dingding Zhang,"{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issues,12458,
2,11512,resolution,freshrelease,,,,10000,Done,"{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issues,12446,
2,11512,status,freshrelease,,1,Open,5,Resolved,"{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issues,12446,
2,11537,status,freshrelease,,5,Resolved,6,Closed,"{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issues,12456,
2,11559,RemoteIssueLink,freshrelease,,10035,"This issue links to ""Commit - Feat(EE-3): add issues grouped chart at quality report page (Web Link)""",10035,"This issue links to ""Commit - Feat(EE-3): add issues grouped chart at quality report page (Web Link)""","{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issues,12443,
2,11560,RemoteIssueLink,freshrelease,,10036,"This issue links to ""Commit - Feat(EE-4): preliminarily add issues distribution chart at quality report page (Web Link)""",10036,"This issue links to ""Commit - Feat(EE-4): preliminarily add issues distribution chart at quality report page (Web Link)""","{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issues,12444,
2,11562,RemoteIssueLink,freshrelease,,,,10042,"This issue links to ""Commit - Feat(EE-1): add modularity metric chart (Web Link)""","{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issues,12441,
2,11570,RemoteIssueLink,freshrelease,,10035,"This issue links to ""Commit - Feat(EE-3): add issues grouped chart at quality report page (Web Link)""",10035,"This issue links to ""Commit - Feat(EE-3): add issues grouped chart at quality report page (Web Link)""","{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issues,12443,
2,11571,RemoteIssueLink,freshrelease,,10042,"This issue links to ""Commit - Feat(EE-1): add modularity metric chart (Web Link)""",10042,"This issue links to ""Commit - Feat(EE-1): add modularity metric chart (Web Link)""","{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issues,12441,
2,11573,RemoteIssueLink,freshrelease,,10036,"This issue links to ""Commit - Feat(EE-4): preliminarily add issues distribution chart at quality report page (Web Link)""",10036,"This issue links to ""Commit - Feat(EE-4): preliminarily add issues distribution chart at quality report page (Web Link)""","{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issues,12444,
2,11575,RemoteIssueLink,freshrelease,,10033,"This issue links to ""Commit - Feat(EE-2): add issues stacked chart at quality report page (Web Link)""",10033,"This issue links to ""Commit - Feat(EE-2): add issues stacked chart at quality report page (Web Link)""","{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issues,12442,
2,11579,Sprint,custom,,9,EE Sprint 8,,,"{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issues,12455,
2,11580,Rank,custom,,,,,Ranked lower,"{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issues,12455,
2,11594,timeestimate,freshrelease,,,,0,0,"{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issues,12455,
2,11594,timeoriginalestimate,freshrelease,,,,0,0,"{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issues,12455,
2,11595,resolution,freshrelease,,,,10001,Won't Do,"{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issues,12455,
2,11595,status,freshrelease,,1,Open,6,Closed,"{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issues,12455,
2,11598,Sprint,custom,,7,EE Sprint 7,9,EE Sprint 8,"{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issues,12453,
2,11599,Rank,custom,,,,,Ranked lower,"{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issues,12453,
2,11600,Sprint,custom,,9,EE Sprint 8,,,"{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issues,12453,
2,11601,Rank,custom,,,,,Ranked higher,"{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issues,12453,
2,11615,Sprint,custom,,,,9,EE Sprint 8,"{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issues,12453,
2,11616,Rank,custom,,,,,Ranked lower,"{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issues,12453,
2,11619,assignee,freshrelease,,5ecfbd0a47d31e0c2a15fd87,yuxiang,,,"{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issues,12453,
2,11628,Fix Version,freshrelease,,10008,v2.7.0,,,"{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issues,12453,
2,11767,Fix Version,freshrelease,,,,10008,v2.7.0,"{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issues,12458,
2,11767,resolution,freshrelease,,,,10000,Done,"{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issues,12458,
2,11767,status,freshrelease,,3,In Progress,5,Resolved,"{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issues,12458,
2,11768,Fix Version,freshrelease,,,,10008,v2.7.0,"{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issues,12461,
2,11768,resolution,freshrelease,,,,10000,Done,"{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issues,12461,
2,11768,status,freshrelease,,1,Open,5,Resolved,"{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issues,12461,
2,11769,Fix Version,freshrelease,,,,10008,v2.7.0,"{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issues,12462,
2,11769,resolution,freshrelease,,,,10000,Done,"{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issues,12462,
2,11769,status,freshrelease,,1,Open,5,Resolved,"{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issues,12462,
2,11771,Fix Version,freshrelease,,,,10008,v2.7.0,"{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issues,12465,
2,11771,resolution,freshrelease,,,,10000,Done,"{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issues,12465,
2,11771,status,freshrelease,,1,Open,5,Resolved,"{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issues,12465,
2,11772,Fix Version,freshrelease,,,,10008,v2.7.0,"{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issues,12467,
2,11772,resolution,freshrelease,,,,10000,Done,"{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issues,12467,
2,11772,status,freshrelease,,1,Open,5,Resolved,"{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issues,12467,
2,11773,Fix Version,freshrelease,,,,10008,v2.7.0,"{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issues,12470,
2,11773,resolution,freshrelease,,,,10000,Done,"{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issues,12470,
2,11773,status,freshrelease,,1,Open,5,Resolved,"{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issues,12470,
2,11777,resolution,freshrelease,,,,10000,Done,"{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issues,12445,
2,11777,status,freshrelease,,1,Open,5,Resolved,"{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issues,12445,
2,11832,resolution,freshrelease,,,,10000,Done,"{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issues,12454,
2,11832,status,freshrelease,,1,Open,5,Resolved,"{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issues,12454,
2,11861,RemoteIssueLink,freshrelease,,10035,"This issue links to ""Commit - Feat(EE-3): add issues grouped chart at quality report page (Web Link)""",10035,"This issue links to ""Commit - Feat(EE-3): add issues grouped chart at quality report page (Web Link)""","{""ConnectionId"":2,""BoardId"":8}",_raw_freshrelease_api_issues,12443,
